comment_id,polarity_gold,text_gold,created_at_gold,author_login,owner,repo,review_id,html_url,created_at_kaiaulu,updated_at,comment_user_login,author_association,file_path,start_line,line,original_start_line,original_line,position,diff_hunk,text_kaiaulu,polarity_kaiaulu,commit_id
5912524,2,"It is too bad a trait cannot implement an interface :(""",2013-08-21 11:17:48,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1544#discussion_r5912524,2013-08-21T23:17:48Z,2013-08-24T16:35:52Z,markstory,MEMBER,lib/Cake/ORM/ResultCollectionTrait.php,,27.0,,,27,"@@ -0,0 +1,72 @@
+<?php
+/**
+ * PHP Version 5.4
+ *
+ * CakePHP(tm) : Rapid Development Framework (http://cakephp.org)
+ * Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ *
+ * Licensed under The MIT License
+ * For full copyright and license information, please see the LICENSE.txt
+ * Redistributions of files must retain the above copyright notice.
+ *
+ * @copyright     Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ * @link          http://cakephp.org CakePHP(tm) Project
+ * @since         CakePHP(tm) v 3.0.0
+ * @license       MIT License (http://www.opensource.org/licenses/mit-license.php)
+ */
+namespace Cake\ORM;
+
+use \Iterator;
+use \JsonSerializable;
+use \Serializable;
+
+/**
+ * Common set of methods that any specific ResultSet implementation
+ * should contain
+ */
+trait ResultCollectionTrait {","It is too bad a trait cannot implement an interface :(
",0,65cc26318d4c4fe3e0e590442a746385e46c152a
5576286,2,"Oh noes, code style. :( I'll be super careful about that in the future. Too many projects here.""",2013-08-04 22:50:38,aleho,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1477#discussion_r5576286,2013-08-05T10:50:38Z,2013-08-05T11:11:30Z,aleho,NONE,lib/Cake/View/Helper/FormHelper.php,,,,,1,"@@ -1796,6 +1795,18 @@ public function postLink($title, $url = null, $options = array(), $confirmMessag
 	}
 
 /**
+ * Returns a string to be used as onclick handler for confirm messages.
+ *
+ * @param string $message
+ * @param string $action
+ */
+	protected function getConfirmHandler($message, $action) {","Oh noes, code style. :(
I'll be super careful about that in the future. Too many projects here.
",0,560e4dc93b177f2ca5b522c2ca01dcb8d7b53018
5421890,2,"I did... in this case just don't write anything in the docblock. I've encountered too many times where the ``@return void`` annotation was wrong.  I guess that's one of those things where opinions just differ. Like coding standards in general. I leave""",2013-07-26 01:04:10,ravage84,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1451#discussion_r5421890,2013-07-26T13:04:10Z,2013-07-26T13:21:42Z,ravage84,MEMBER,lib/Cake/Test/Case/Controller/Component/AuthComponentTest.php,,,,,1,"@@ -1269,6 +1269,39 @@ public function testRedirectSessionReadEqualToLoginAction() {
 	}
 
 /**
+ * test that the base is handled correctly.
+ *
+ * @return void","I did... in this case just don't write anything in the docblock.
I've encountered too many times where the `@return void` annotation was wrong.

I guess that's one of those things where opinions just differ. Like coding standards in general.
I leave it to @Phally 
",0,f7eab23a5c03b4f323e1445e3129b54da56793d3
4676740,1,"It seems you are right. I've just checked and indeed it has overwritten my own Return-Path.""",2013-06-12 23:29:09,Phally,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1349#discussion_r4676740,2013-06-13T11:29:09Z,2013-06-13T11:29:09Z,Phally,CONTRIBUTOR,lib/Cake/Test/Case/Network/Email/SmtpTransportTest.php,,293.0,,,33,"@@ -290,7 +312,6 @@ public function testSendData() {
 		$email->expects($this->any())->method('message')->will($this->returnValue(array('First Line', 'Second Line', '.Third Line', '')));
 
 		$data = ""From: CakePHP Test <noreply@cakephp.org>\r\n"";
-		$data .= ""Return-Path: CakePHP Return <pleasereply@cakephp.org>\r\n"";","It seems you are right. I've just checked and indeed it has overwritten my own Return-Path.
",0,796e4b45dd092c7eb1a0ab128280578523191ef3
3507806,0,"Moving the `!empty($config['log'])` check also inside the `_skipLogging()` function sounds good to me.""",2013-03-24 21:23:39,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1186#discussion_r3507806,2013-03-25T08:23:39Z,2013-03-26T14:10:02Z,ADmad,MEMBER,lib/Cake/Error/ErrorHandler.php,,,,,1,"@@ -110,7 +110,7 @@ class ErrorHandler {
  */
 	public static function handleException(Exception $exception) {
 		$config = Configure::read('Exception');
-		if (!empty($config['log'])) {
+		if (!empty($config['log']) && !self::_skipLogging($exception, $config)) {","Moving the `!empty($config['log'])` check also inside the `_skipLogging()` function sounds good to me.
",0,6bf9363217137b6deb1dccb44ecc7d93875d49a3
1714707,0,"Indentation is not correct here. Also there should be space before and after `=`. You can use the [codesniffer](https://github.com/cakephp/cakephp-codesniffer) to avoid such errors.""",2012-09-27 17:27:22,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/872#discussion_r1714707,2012-09-28T05:27:22Z,2012-09-28T06:07:43Z,ADmad,MEMBER,lib/Cake/Cache/Engine/WincacheEngine.php,,,,,1,"@@ -183,6 +183,7 @@ public function groups() {
  * @return boolean success
  **/
 	public function clearGroup($group) {
+	        $success=0;","Indentation is not correct here. Also there should be space before and after `=`. You can use the [codesniffer](https://github.com/cakephp/cakephp-codesniffer) to avoid such errors.
",0,f4565d51fad4ba81906f085cd5abf043d4852365
1625821,0,"Indeed the fieldList is a whitelist. I too think it should be a protected method.""",2012-09-17 17:05:16,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/851#discussion_r1625821,2012-09-18T05:05:16Z,2012-11-02T09:54:30Z,ADmad,MEMBER,lib/Cake/Model/Model.php,,,,,1,"@@ -2299,6 +2302,29 @@ public function saveAssociated($data = null, $options = array()) {
 	}
 
 /**
+ * Helper method for saveAll() and friends, to add foreign key to fieldlist
+ *
+ * @param string $key fieldname to be added to list
+ * @param array $options
+ * @return array $options
+ */
+	public function addToFieldList($key, $options) {","Indeed the fieldList is a whitelist. I too think it should be a protected method.
",0,7007dba0eb836f852aaca95fada103bc4ba993a9
1611246,0,"Isn't this a behavior change as well, the count could be > 1 now and pass.""",2012-09-14 07:58:35,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/846#discussion_r1611246,2012-09-14T19:58:35Z,2012-10-01T01:08:06Z,markstory,MEMBER,lib/Cake/View/Helper.php,,530.0,,,14,"@@ -526,12 +526,11 @@ public function setEntity($entity, $setScope = false) {
 
 		$isHabtm = (
 			isset($this->fieldset[$this->_modelScope]['fields'][$parts[0]]['type']) &&
-			$this->fieldset[$this->_modelScope]['fields'][$parts[0]]['type'] === 'multiple' &&
-			$count == 1","Isn't this a behavior change as well, the count could be > 1 now and pass.
",0,408e619c9fa6f114ca0531713e1df996165637eb
808124,0,"Missing `{` and `}` as per the [coding standards](http://book.cakephp.org/2.0/en/contributing/cakephp-coding-conventions.html)""",2012-05-11 00:00:17,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/647#discussion_r808124,2012-05-11T12:00:17Z,2012-05-11T12:00:17Z,markstory,MEMBER,lib/Cake/Network/CakeResponse.php,,378.0,,,4,"@@ -375,6 +375,8 @@ public function send() {
 		$this->_setContentLength();
 		$this->_setContentType();
 		foreach ($this->_headers as $header => $value) {
+			if (is_array($value))","Missing `{` and `}` as per the [coding standards](http://book.cakephp.org/2.0/en/contributing/cakephp-coding-conventions.html)
",0,5324365d94c7f598bc133adb0cc64217108efd9a
374831,2,"Sure that makes sense. I also broke the build - AllTests fails because of classnames - so I'm fixing that as well.""",2012-01-22 10:01:47,josegonzalez,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/437#discussion_r374831,2012-01-22T21:01:47Z,2012-01-22T21:01:47Z,josegonzalez,MEMBER,lib/Cake/View/View.php,,308.0,,,17,"@@ -299,6 +305,9 @@ public function __construct($controller) {
 				$this->{$var} = $controller->{$var};
 			}
 			$this->_eventManager = $controller->getEventManager();
+			if (!empty($controller->theme)) {","Sure that makes sense. I also broke the build - AllTests fails because of classnames - so I'm fixing that as well.
",0,c2519e702d26845654e25125412a8ad1485ed73f
284853,1,"Thanks! Fixed. You think after all those code standards commits I would have caught this. :)""",2011-12-10 06:07:31,shama,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/371#discussion_r284853,2011-12-10T17:07:31Z,2011-12-10T17:07:31Z,shama,CONTRIBUTOR,lib/Cake/TestSuite/CakeTestSuite.php,,,,,1,"@@ -52,6 +52,9 @@ public function addTestDirectoryRecursive($directory = '.') {
 		$files = $Folder->tree(null, false, 'files');
 
 		foreach ($files as $file) {
+			if (strpos($file, DS.'.') !== false) {","Thanks! Fixed. You think after all those code standards commits I would have caught this. :)
",0,17fcd0534fac8f672ef03b126faebb73f1edcfe1
112620,2,"I really don't care much if PHP4 people can't run tests.  I'd rather be able to ensure code isn't buggy than ensure compatibility with PHP4.""",2011-09-04 02:39:31,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/182#discussion_r112620,2011-09-04T14:39:31Z,2011-09-04T14:39:31Z,markstory,MEMBER,cake/tests/cases/libs/view/helpers/time.test.php,,414.0,,,6,"@@ -409,6 +409,16 @@ class TimeHelperTest extends CakeTestCase {
  */
 	function testToRss() {
 		$this->assertEqual(date('r'), $this->Time->toRss(time()));
+
+		if (!$this->skipIf(!class_exists('DateTimeZone'), '%s DateTimeZone class not available.')) {
+			$timezones = array('Europe/London', 'Europe/Brussels', 'UTC', 'America/Denver', 'America/Caracas', 'Asia/Kathmandu');","I really don't care much if PHP4 people can't run tests.  I'd rather be able to ensure code isn't buggy than ensure compatibility with PHP4.
",0,da4b75c99383957b3974b019a28dd1777765fe6d
6485024,1,"Perhaps reversing the previous decision is best. Having isset() and the ArrayAccess interface work as expected is more important than handling null values. Perhaps a separate method could be used to see if a property is defined?""",2013-09-20 00:14:52,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1639#discussion_r6485024,2013-09-20T12:14:52Z,2013-10-19T14:50:16Z,markstory,MEMBER,Cake/ORM/Entity.php,,,,,1,"@@ -0,0 +1,250 @@
+<?php
+
+namespace Cake\ORM;
+
+class Entity implements \ArrayAccess {
+
+/**
+ * Holds all properties and their values for this entity
+ *
+ * @var array
+ */
+	protected $_properties = [];
+
+/**
+ * Initializes the internal properties of this entity out of the
+ * keys in an array
+ *
+ * ### Example:
+ *
+ * ``$entity = new Entity(['id' => 1, 'name' => 'Andrew'])``
+ *
+ * @param array $properties hash of properties to set in this entity
+ * @param boolean $useSetters whether use internal setters for properties or not
+ * @return void
+ */
+	public function __construct(array $properties = [], $useSetters = true) {
+		$this->set($properties, $useSetters);
+	}
+
+/**
+ * Magic getter to access properties that has be set in this entity
+ *
+ * @param string $property name of the property to access
+ * @return mixed
+ */
+	public function &__get($property) {
+		return $this->get($property);
+	}
+
+/**
+ * Magic setter to add or edit a property in this entity
+ *
+ * @param string $property the name of the property to set
+ * @param mixed $value the value to set to the property
+ * @return void
+ */
+	public function __set($property, $value) {
+		$this->set([$property => $value]);
+	}
+
+/**
+ * Returns whether this entity contains a property named $property
+ * regardless of if it is empty.
+ *
+ * @see \Cake\ORM\Entity::has()
+ * @param string $property
+ * @return boolean
+ */
+	public function __isset($property) {
+		return $this->has($property);
+	}
+
+/**
+ * Removes a property from this entity
+ *
+ * @param string $property
+ * @return void
+ */
+	public function __unset($property) {
+		$this->unsetProperty($property);
+	}
+
+/**
+ * Sets a single property inside this entity.
+ *
+ * ### Example:
+ *
+ * ``$entity->set('name', 'Andrew');``
+ *
+ * It is also possible to mass-assign multiple properties to this entity
+ * with one call by passing a hashed array as properties in the form of
+ * property => value pairs
+ *
+ * ## Example:
+ *
+ * {{
+ *	$entity->set(['name' => 'andrew', 'id' => 1]);
+ *	echo $entity->name // prints andrew
+ *	echo $entity->id // prints 1
+ * }}
+ *
+ * Some times it is handy to bypass setter functions in this entity when assigning
+ * properties. You can achieve this by setting the third argument to false when
+ * assigning a single property or the second param when using an array of
+ * properties.
+ *
+ * ### Example:
+ *
+ * ``$entity->set('name', 'Andrew', false);``
+ *
+ * ``$entity->set(['name' => 'Andrew', 'id' => 1], false);``
+ *
+ * @param string|array $property the name of property to set or a list of
+ * properties with their respective values
+ * @param mixed|boolean $value the value to set to the property or a boolean
+ * signifying whether to use internal setter functions or not
+ * @param boolean $useSetters whether to use setter functions in this object
+ * or bypass them
+ * @return \Cake\ORM\Entity
+ */
+	public function set($property, $value = true, $useSetters = true) {
+		if (is_string($property)) {
+			$property = [$property => $value];
+		} else {
+			$useSetters = $value;
+		}
+
+		if (!$useSetters) {
+			$this->_properties = $property + $this->_properties;
+			return $this;
+		}
+
+		foreach ($property as $p => $value) {
+			if (method_exists($this, 'set' . ucFirst($p))) {
+				$value = $this->{'set' . ucFirst($p)}($value);
+			}
+			$this->_properties[$p] = $value;
+		}
+		return $this;
+	}
+
+/**
+ * Returns the value of a property by name
+ *
+ * @param string $property the name of the property to retrieve
+ * @return mixed
+ */
+	public function &get($property) {
+		$method = 'get' . ucFirst($property);
+		$value = null;
+
+		if (isset($this->_properties[$property])) {
+			$value =& $this->_properties[$property];
+		}
+
+		if (method_exists($this, $method)) {
+			$value = $this->{$method}($value);
+		}
+		return $value;
+	}
+
+/**
+ * Returns whether this entity contains a property named $property
+ * regardless of if it is empty.
+ *
+ * ### Example:
+ *
+ * {{{
+ *		$entity = new Entity(['id' => 1, 'name' => null]);
+ *		$entity->has('id'); // true
+ *		$entity->has('name'); // true
+ *		$entity->has('last_name'); // false
+ * }}}
+ *
+ * @param string $property
+ * @return boolean
+ */
+	public function has($property) {
+		$set = array_key_exists($property, $this->_properties);
+		return $set || method_exists($this, 'get' . ucFirst($property));","Perhaps reversing the previous decision is best. Having isset() and the ArrayAccess interface work as expected is more important than handling null values. Perhaps a separate method could be used to see if a property is defined?
",0,299e7b81cf0f0f975497454d75a8e191ce1e3c88
