comment_id,commit_id,author_login,author_id,body,created_at,updated_at
740742,65a9eddbdac3423aa041898e0c73d9252499da00,viktorklang,10871,"""What do you mean? It is only initialized once, on usage.""

But extensions should be loaded at ActorSystem start, not on demand.

""I don't think we should have shutdown hook. I think the extensions can listen to the termination future if they need.""
Yes, of course, good point Patrik!
",2011-11-23T10:10:48Z,2011-11-23T10:11:41Z
740751,7ca5a4161bb279d94dc1de1750cdfb966ca39151,viktorklang,10871,"Wicked dawg. Could you sprinkle some ScalaDoc on that?
",2011-11-23T10:14:08Z,2011-11-23T10:14:08Z
740752,7ca5a4161bb279d94dc1de1750cdfb966ca39151,viktorklang,10871,"ScalaDoc sauce? :-)
",2011-11-23T10:14:23Z,2011-11-23T10:14:23Z
740753,7ca5a4161bb279d94dc1de1750cdfb966ca39151,viktorklang,10871,"Great work Henrik!
",2011-11-23T10:14:37Z,2011-11-23T10:14:37Z
740759,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"ok, added val senderRemoteAddress
",2011-11-23T10:18:01Z,2011-11-23T10:18:01Z
740760,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"It's Scala, right!
",2011-11-23T10:18:31Z,2011-11-23T10:18:31Z
740765,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"""But extensions should be loaded at ActorSystem start, not on demand.""
I don't agree. ActorSystem should not know about all extensions, not even remoting. That would cause wrong akka-actor dependencies.

It is possible to load them on startup, by defining them in config property ""akka.extensions"", but that is something that must be done by users, to register their own extensions (and if they prefer to load built in extensions at startup instead of on demand).
",2011-11-23T10:22:29Z,2011-11-23T10:22:29Z
740766,7ca5a4161bb279d94dc1de1750cdfb966ca39151,henrikengstrom,506945,"Sauce coming straight up!

On Wed, Nov 23, 2011 at 11:14, viktorklang <
reply@reply.github.com

> wrote:
> 
> ScalaDoc sauce? :-)
> ---
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/7ca5a4161bb279d94dc1de1750cdfb966ca39151#commitcomment-740752
",2011-11-23T10:23:09Z,2011-11-23T10:23:09Z
740768,65a9eddbdac3423aa041898e0c73d9252499da00,viktorklang,10871,"IF we are to support on-demand extensions, then we need to add the Creator/=> to registerExtension, you have a race in the apply method
",2011-11-23T10:24:25Z,2011-11-23T10:24:25Z
740774,7ca5a4161bb279d94dc1de1750cdfb966ca39151,patriknw,336161,"You can make this more readable by using the implicit conversion available in
import akka.util.duration._
Then you can write 50 milliseconds instead of Duration(50, TimeUnit.MILLISECONDS)
",2011-11-23T10:26:39Z,2011-11-23T10:26:39Z
740777,7ca5a4161bb279d94dc1de1750cdfb966ca39151,patriknw,336161,"picky, please don't use () when it's not side effecting, i.e. duration.toMillis
",2011-11-23T10:28:12Z,2011-11-23T10:28:12Z
740779,7ca5a4161bb279d94dc1de1750cdfb966ca39151,patriknw,336161,"wrong comment, it is up to the user to decide unit, it doesn't have to be milliseconds
describe what a tick is instead
",2011-11-23T10:29:37Z,2011-11-23T10:29:37Z
740789,7ca5a4161bb279d94dc1de1750cdfb966ca39151,patriknw,336161,"Timeout is already a wrapped Duration, so you should do t.duration instead of creating new Duration
",2011-11-23T10:35:00Z,2011-11-23T10:35:00Z
740790,7ca5a4161bb279d94dc1de1750cdfb966ca39151,patriknw,336161,"Nice. I love durations!
",2011-11-23T10:35:44Z,2011-11-23T10:35:44Z
740812,7ca5a4161bb279d94dc1de1750cdfb966ca39151,henrikengstrom,506945,"Is there anyway we can read 100ms or 30ns into a duration directly? Right now I use this:
val SchedulerTickDuration = Duration(getMilliseconds(""akka.scheduler.tickDuration""), TimeUnit.MILLISECONDS)
That's the reason why I added the comment above.
",2011-11-23T10:43:39Z,2011-11-23T10:43:39Z
740817,7ca5a4161bb279d94dc1de1750cdfb966ca39151,henrikengstrom,506945,"Great. Thx.
",2011-11-23T10:45:11Z,2011-11-23T10:45:11Z
740821,7ca5a4161bb279d94dc1de1750cdfb966ca39151,henrikengstrom,506945,"This is a Java class so I guess it's okay?
",2011-11-23T10:47:47Z,2011-11-23T10:50:38Z
740823,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"Would this be ok?
    @volatile
    private var system: ActorSystemImpl = _
    def dispatcher: MessageDispatcher = system.dispatcher
    lazy val terminationFuture: DefaultPromise[Unit] = new DefaultPromise[Unit](Timeout.never)(dispatcher)
    lazy val rootGuardian: ActorRef = actorOf(system, guardianProps, theOneWhoWalksTheBubblesOfSpaceTime, rootPath, true)
    lazy val guardian: ActorRef = actorOf(system, guardianProps, rootGuardian, ""app"", true)
    lazy val systemGuardian: ActorRef = actorOf(system, guardianProps.withCreator(new SystemGuardian), rootGuardian, ""sys"", true)

```
val deathWatch = createDeathWatch()

def init(_system: ActorSystemImpl) {
  system = _system
  // chain death watchers so that killing guardian stops the application
  deathWatch.subscribe(systemGuardian, guardian)
  deathWatch.subscribe(rootGuardian, systemGuardian)
}
```
",2011-11-23T10:48:11Z,2011-11-23T10:48:11Z
740831,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"I don't think so. Remember that the extension is only initialized in it's init method, which is only called if the extension isn't already registered. The worst thing that could happen is that a new (initialized) extension is created and then gc:d.

We could use 'by name' parameter for registerExtension to avoid new instance, but we would need the other also for java.
",2011-11-23T10:51:42Z,2011-11-23T10:51:42Z
740832,65a9eddbdac3423aa041898e0c73d9252499da00,viktorklang,10871,"I think you need to be explicit about the timeout: new DefaultPromise[Unit](Timeout.never)(dispatcher)

Other than that it looks fine to me (who knows what Roland is going to say tho ;) )
",2011-11-23T10:51:43Z,2011-11-23T10:51:43Z
740842,65a9eddbdac3423aa041898e0c73d9252499da00,viktorklang,10871,"""I don't think so. Remember that the extension is only initialized in it's init method, which is only called if the extension isn't already registered. The worst thing that could happen is that a new (initialized) extension is created and then gc:d.""

Either we require that the constructing of the Extension is side-effect free, or we use by-name for scala and Creator[Extension] for Java
",2011-11-23T10:53:23Z,2011-11-23T10:53:23Z
740866,7ca5a4161bb279d94dc1de1750cdfb966ca39151,patriknw,336161,"That is correct way of doing it. If user specifies
tickDuration = 1s
you will end up with 
SchedulerTickDuration = 1000 milliseconds
",2011-11-23T11:02:19Z,2011-11-23T11:02:19Z
740868,7ca5a4161bb279d94dc1de1750cdfb966ca39151,patriknw,336161,"ah :-) sorry
",2011-11-23T11:02:58Z,2011-11-23T11:02:58Z
740875,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"It was there, it was the code format that tricked me again. What is the tag to use to make it code style?

```
lazy val terminationFuture: DefaultPromise[Unit] = new DefaultPromise[Unit](Timeout.never)(dispatcher)    
```
",2011-11-23T11:05:43Z,2011-11-23T11:05:43Z
740876,65a9eddbdac3423aa041898e0c73d9252499da00,viktorklang,10871,"just indent the code 4 spaces
",2011-11-23T11:06:19Z,2011-11-23T11:06:19Z
740883,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"Yes, Let's see what Roland thinks. I don't have a strong opinion. It would be nice with the by-name, because then I can remove the if check in the apply and always use registerExtension.
",2011-11-23T11:08:08Z,2011-11-23T11:08:08Z
740884,7ca5a4161bb279d94dc1de1750cdfb966ca39151,henrikengstrom,506945,"Cool. Thx. I'll remove the comment.
",2011-11-23T11:08:25Z,2011-11-23T11:08:25Z
740885,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"thanks, thought I did that, better luck next time
",2011-11-23T11:08:45Z,2011-11-23T11:08:45Z
740888,65a9eddbdac3423aa041898e0c73d9252499da00,viktorklang,10871,"I think we should make it so that def extension(...) throws an exception if the extension doesn't exist, or have an alternate method named requireExtension(...) for that.
",2011-11-23T11:09:37Z,2011-11-23T11:09:37Z
740921,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"It already does that

```
def extension[T <: AnyRef](key: ExtensionKey[T]): T = extensions.get(key) match {
  case x: Extension[_] ⇒ x.asInstanceOf[T]
  case _               ⇒ throw new IllegalArgumentException(""trying to get non-registered extension "" + key)
}
```
",2011-11-23T11:21:49Z,2011-11-23T11:21:49Z
740923,65a9eddbdac3423aa041898e0c73d9252499da00,viktorklang,10871,"The dispatcherFactory I guess. but if the todo isn't valid anymore it should be removed.
",2011-11-23T11:23:14Z,2011-11-23T11:23:14Z
740924,65a9eddbdac3423aa041898e0c73d9252499da00,viktorklang,10871,"wicked :-)
",2011-11-23T11:23:26Z,2011-11-23T11:23:26Z
742704,65a9eddbdac3423aa041898e0c73d9252499da00,rkuhn,470469,"there may be use cases where it is nice to have extensions which offer the service of initializing themselves on-demand, but doing this for remoting sounds wrong: whether you use LocalActorRefProvider or RemoteActorRefProvider is a pretty fundamental decision which needs to be taken before the first actor is created, thus remoting is either on or stays off.
",2011-11-23T22:04:16Z,2011-11-23T22:04:16Z
743476,65a9eddbdac3423aa041898e0c73d9252499da00,patriknw,336161,"That is true, and that is what will happen now, once RemoteActorRefProvider
is started the RemoteExtension will be registered and initialized. We can
continue review on the pull request.

On Wed, Nov 23, 2011 at 11:04 PM, Roland Kuhn <
reply@reply.github.com

> wrote:
> 
> there may be use cases where it is nice to have extensions which offer the
> service of initializing themselves on-demand, but doing this for remoting
> sounds wrong: whether you use LocalActorRefProvider or
> RemoteActorRefProvider is a pretty fundamental decision which needs to be
> taken before the first actor is created, thus remoting is either on or
> stays off.
> ---
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/65a9eddbdac3423aa041898e0c73d9252499da00#commitcomment-742704
## 

Patrik Nordwall
Typesafe http://typesafe.com/ - Enterprise-Grade Scala from the Experts
Twitter: @patriknw
",2011-11-24T07:28:49Z,2011-11-24T07:28:49Z
745840,603a8ed034f0489cb1330e81d1159640b9432e16,rkuhn,470469,"what, you want to sell this? ;-)
",2011-11-25T09:49:50Z,2011-11-25T09:49:50Z
745841,603a8ed034f0489cb1330e81d1159640b9432e16,viktorklang,10871,"LOL, I maded it for u
",2011-11-25T09:50:37Z,2011-11-25T09:50:37Z
745842,603a8ed034f0489cb1330e81d1159640b9432e16,rkuhn,470469,"okay, so we make extension loading fully implicit, then.
",2011-11-25T09:51:18Z,2011-11-25T09:51:18Z
745847,603a8ed034f0489cb1330e81d1159640b9432e16,viktorklang,10871,"That I have not changed. I'm still in the ""at load time""-camp, this patch does not change that.
",2011-11-25T09:52:22Z,2011-11-25T09:52:22Z
745848,603a8ed034f0489cb1330e81d1159640b9432e16,rkuhn,470469,"yep, looks good to me!
",2011-11-25T09:52:34Z,2011-11-25T09:52:34Z
745853,603a8ed034f0489cb1330e81d1159640b9432e16,rkuhn,470469,"Then the scaladoc is misleading: getting the thing loaded multiple times means calling registerExtension multiple times. If you supply the wrong key, you’ll get an exception instead.
",2011-11-25T09:55:03Z,2011-11-25T09:55:03Z
745858,603a8ed034f0489cb1330e81d1159640b9432e16,viktorklang,10871,"My point was:

class F extends ExtensionId[Something]

(new F)(system)
(new F)(system)

Will create 2 distinct extension instances of Something
",2011-11-25T09:56:46Z,2011-11-25T09:56:46Z
745865,603a8ed034f0489cb1330e81d1159640b9432e16,rkuhn,470469,"My opinion is that BOTH of them should throw an exception. ExtensionId.apply() should only work after having registered the extension. Alternatively we could go completely the other way and remove loadExtensions() completely, instead relying only on JIT-registration. But that has the “duplicate extension” problem unless we take special care (and I’m not even sure what that means).
",2011-11-25T10:00:24Z,2011-11-25T10:00:24Z
745876,603a8ed034f0489cb1330e81d1159640b9432e16,viktorklang,10871,"Or we have AOT and JIT Extensions AOT throw if not loaded at boot, JIT always does create-if-absent. 
",2011-11-25T10:05:36Z,2011-11-25T10:05:36Z
745878,603a8ed034f0489cb1330e81d1159640b9432e16,patriknw,336161,"I don't agree that extensions must be defined in config, i.e. loaded before
use. I think on demand registration is very good, especially for our built
in extensions. To use an extension the user only needs to add the jar
dependency and don't care about adding special configuration.

On Fri, Nov 25, 2011 at 11:00 AM, Roland Kuhn <
reply@reply.github.com

> wrote:
> 
> My opinion is that BOTH of them should throw an exception.
> ExtensionId.apply() should only work after having registered the extension.
> Alternatively we could go completely the other way and remove
> loadExtensions() completely, instead relying only on JIT-registration. But
> that has the duplicate extension problem unless we take special care (and
> Im not even sure what that means).
> ---
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/603a8ed034f0489cb1330e81d1159640b9432e16#commitcomment-745865
## 

Patrik Nordwall
Typesafe http://typesafe.com/ - Enterprise-Grade Scala from the Experts
Twitter: @patriknw
",2011-11-25T10:07:29Z,2011-11-25T10:07:29Z
745884,603a8ed034f0489cb1330e81d1159640b9432e16,patriknw,336161,"What is the difference? Why not always do JIT, but have the possibility to
define extensions in config to be initialized at startup.
AOT via config has a use case for extensions that starts some kind of
runtime service, very much as our boot classes.
Should we merge the concept of boot classes and extensions?

On Fri, Nov 25, 2011 at 11:05 AM, viktorklang <
reply@reply.github.com

> wrote:
> 
> Or we have AOT and JIT Extensions AOT throw if not loaded at boot, JIT
> always does create-if-absent.
> ---
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/603a8ed034f0489cb1330e81d1159640b9432e16#commitcomment-745876
## 

Patrik Nordwall
Typesafe http://typesafe.com/ - Enterprise-Grade Scala from the Experts
Twitter: @patriknw
",2011-11-25T10:11:20Z,2011-11-25T10:11:20Z
745888,603a8ed034f0489cb1330e81d1159640b9432e16,rkuhn,470469,"now THAT sounds very interesting!
",2011-11-25T10:12:20Z,2011-11-25T10:12:20Z
745890,603a8ed034f0489cb1330e81d1159640b9432e16,viktorklang,10871,"Yes, very good idea Patrik!

Open a ticket
",2011-11-25T10:12:54Z,2011-11-25T10:12:54Z
745909,603a8ed034f0489cb1330e81d1159640b9432e16,patriknw,336161,"#1390
",2011-11-25T10:23:52Z,2011-11-25T10:23:52Z
746445,d2ef8b99bcbe9ef85673ea76368191a660354d3f,patriknw,336161,"I think all properties should be in reference config for documentation purpose. Default can be """" and here we can throw ConfigurationException if it is """". Note that system properties overrides config.
",2011-11-25T15:35:21Z,2011-11-25T15:35:21Z
746450,d2ef8b99bcbe9ef85673ea76368191a660354d3f,viktorklang,10871,"Why is this commented out. Either FIXME or remove
",2011-11-25T15:37:30Z,2011-11-25T15:37:30Z
747499,8bd4dadb96af60ce3e3e1c33f373f81aaef67687,viktorklang,10871,"You can replace all the latch, actor etc by just sening the scheduled actor to the testActor and then do expectMsg(timeout)(msg)
",2011-11-26T10:15:17Z,2011-11-26T10:15:17Z
747501,8bd4dadb96af60ce3e3e1c33f373f81aaef67687,viktorklang,10871,"We should consider having the TimerTasks just execute the runnables inside the main dispatcher, in that way a blocking TimerTask won't mess up the Scheduler
",2011-11-26T10:16:42Z,2011-11-26T10:16:42Z
747502,8bd4dadb96af60ce3e3e1c33f373f81aaef67687,viktorklang,10871,"I think ""if (...) ... else ..."" is the commonly used for on boolean patternmatch ;)
",2011-11-26T10:17:31Z,2011-11-26T10:17:31Z
747505,8bd4dadb96af60ce3e3e1c33f373f81aaef67687,viktorklang,10871,"timeout is not a val, and as such it is not safely published. Make it a val.
",2011-11-26T10:18:21Z,2011-11-26T10:18:21Z
750882,a229140fac2465a6db4f0f6028ff3bfefc97bee2,viktorklang,10871,"Great
",2011-11-28T15:28:21Z,2011-11-28T15:28:21Z
753050,19a78c0e58bf1ce4c2315da6407d39b4bc770d51,rkuhn,470469,"good that you work on this! I just remembered someone’s wish about having source line information included in log messages, which we currently don’t support at all (ISTR a ticket that the source information always shows SLF4J.scala). Might be interesting to fix in a similar way, if possible (didn’t look too closely into this; it would be desirable to achieve it without taking full stack traces because that is so damn slow; or configure it only above a certain log level, so you get WARNING and ERROR with line info but DEBUG/INFO without)
",2011-11-29T07:22:48Z,2011-11-29T07:22:48Z
